name,url,price
Edifier M206BT 68Watts Channel Bluetooth Multimedia Speakers,https://www.jumia.com.ng/edifier-m206bt-68watts-channel-bluetooth-multimedia-speakers-69648962.html,"₦ 19,999"
AILYONS 32inch FULL HD LED With Free LED Strip Lights,https://www.jumia.com.ng/32inch-full-hd-led-with-free-led-strip-lights-ailyons-mpg1602074.html,"₦ 61,999"
A11 Rechargeable Home Theater Subwoofer Bluetooth FM Speaker,https://www.jumia.com.ng/generic-a11-rechargeable-home-theater-subwoofer-bluetooth-fm-speaker-76417684.html,"₦ 9,500"
Air 3 Wireless Bluetooth Earphone Earbuds For Android & IOS,https://www.jumia.com.ng/generic-air-3-wireless-bluetooth-earphone-earbuds-for-android-ios-67657236.html,"₦ 4,000"
Fingerprint Touch BT 5.0 Earphones Wireless Stereo Headphone,https://www.jumia.com.ng/generic-fingerprint-touch-bt-5.0-earphones-wireless-stereo-headphone-77287289.html,"₦ 3,995"
UKA 24 INCH LED TV  T24E01 - Black,https://www.jumia.com.ng/uka-24-inch-led-tv-t24e01-black-75986721.html,"₦ 45,990"
Watch Series 6 Smart Watch Bluetooth Call Health & Multifunction - Black,https://www.jumia.com.ng/generic-watch-series-6-smart-watch-bluetooth-call-health-multifunction-black-79503109.html,"₦ 9,500"
Polystar Tower Soundbar System,https://www.jumia.com.ng/polystar-tower-soundbar-system-77982197.html,"₦ 41,699"
"10inch Selfie Ring Light With Tripod Stand, Flexible Phone Holder For",https://www.jumia.com.ng/generic-10inch-selfie-ring-light-with-tripod-stand-flexible-phone-holder-for-69651931.html,"₦ 3,747"
AILYONS 32 INCHES FULL HD TV,https://www.jumia.com.ng/32-inches-full-hd-tv-ailyons-mpg1613372.html,"₦ 59,999"
Smart Watch Bluetooth Touch Screen Pedometer Watch,https://www.jumia.com.ng/generic-smart-watch-bluetooth-touch-screen-pedometer-watch-69120090.html,"₦ 4,118"
Scanfrost 32-Inch LED Television + 2 Years Warranty,https://www.jumia.com.ng/32-inch-led-television-sfled32cl-2-years-warranty-scanfrost-mpg1269349.html,"₦ 77,500"
Super Beat Bluetooth Home Theatre System 3.1 +Free  DVD Player,https://www.jumia.com.ng/generic-super-beat-bluetooth-home-theatre-system-3.1-free-dvd-player-70911487.html,"₦ 29,980"
DJECK 813 3.1 Blutooth Speaker D-Marc Home Threater Black,https://www.jumia.com.ng/813-3.1-blutooth-speaker-d-marc-home-threater-black-djeck-mpg1582659.html,"₦ 19,990"
Fingerprint Touch Earphone With Inbuilt Power Bank,https://www.jumia.com.ng/generic-fingerprint-touch-earphone-with-inbuilt-power-bank-78090049.html,"₦ 4,995"
"Infinity 20""INCH INFINITY TV FULL HD+FREE HANGER WITH 1 YEAR WARRANTY",https://www.jumia.com.ng/infinity-20inch-infinity-tv-full-hdfree-hanger-with-1-year-warranty-80942148.html,"₦ 29,900"
Hi Watch 6 (T500+Pro) With High Voice Recording Smart Series - Black,https://www.jumia.com.ng/hi-watch-6-t500pro-with-high-voice-recording-smart-series-black-fashion-mpg1603228.html,"₦ 10,000"
Gstar 358S 5.1 Channel Bluetooth Speaker Home Theater 300W Black,https://www.jumia.com.ng/gstar-358s-5.1-channel-bluetooth-speaker-home-theater-300w-black-81838343.html,"₦ 26,990"
"UKA 32"" LED HD TV - TV32'' - Black",https://www.jumia.com.ng/uka-32-led-hd-tv-tv32-black-77349839.html,"₦ 72,990"
Havit I62 Over-ear Wireless Headphone - Bluetooth Headset - Black,https://www.jumia.com.ng/havit-i62-over-ear-wireless-headphone-bluetooth-headset-black-71109094.html,"₦ 9,900"
Anycast M9 PLUS HDMI WiFi Wireless TV Display Dongle,https://www.jumia.com.ng/m9-plus-hdmi-wifi-wireless-tv-display-dongle-anycast-mpg1595292.html,"₦ 4,999"
Type C USB 3.1 Male To HDMI USB 3.0 Type C Charger Adapter Female Support 4K For Macbook 12 Inch Google Chromebook Pixel,https://www.jumia.com.ng/generic-type-c-usb-3.1-male-to-hdmi-usb-3.0-type-c-charger-adapter-female-support-4k-for-macbook-12-inch-google-chromebook-pixel-62077597.html,"₦ 6,400"
Infinity 32-Inch HD Digital Flat TV + Free Wall Hanger & HDMI Wire,https://www.jumia.com.ng/infinity-32-inch-hd-digital-flat-tv-free-wall-hanger-hdmi-wire-67142058.html,"₦ 68,999"
Smart Watch Touchable Big Screen Fashion Android IOS Kid Men,https://www.jumia.com.ng/generic-smart-watch-touchable-big-screen-fashion-android-ios-kid-men-82906461.html,"₦ 3,500"
LG DVD Home Theatre System-LHD667,https://www.jumia.com.ng/lg-dvd-home-theatre-system-lhd667-70474837.html,"₦ 115,200"
Mini Bluetooth Earphone In Ear Handsfree Headphones With Mic,https://www.jumia.com.ng/generic-mini-bluetooth-earphone-in-ear-handsfree-headphones-with-mic-46876537.html,"₦ 1,990"
GT08S Bluetooth Smart Wrist Watch With Sim For IPhone & Android,https://www.jumia.com.ng/generic-gt08s-bluetooth-smart-wrist-watch-with-sim-for-iphone-android-72197530.html,"₦ 7,500"
W26+ Smartwatch Series 6 - Latest Edition - Black,https://www.jumia.com.ng/w26-smartwatch-series-6-latest-edition-black-fashion-mpg1590845.html,"₦ 11,500"
"Rock 22"" Rock Full HD LED TV",https://www.jumia.com.ng/rock-22-rock-full-hd-led-tv-80009029.html,"₦ 39,600"
TV Guard Voltage Protection Adaptor - WHITE,https://www.jumia.com.ng/generic-tv-guard-voltage-protection-adaptor-white-67563457.html,"₦ 2,450"
"Itel 19"" Inches A1940BE HD ELED TV (With High Voltage Protection)",https://www.jumia.com.ng/itel-19-inches-a1940be-hd-eled-tv-with-high-voltage-protection-78827113.html,"₦ 26,990"
Electronics/Electrical Surge Protector 13A 3000watts Power,https://www.jumia.com.ng/electronicselectrical-surge-protector-13a-3000watts-power-generic-mpg286160.html,"₦ 2,900"
"Large 26CM Selfie Ring Light With Tripod Stand & Cell Phone Holder For Live Stream/Makeup, Led Camera Ringlight For YouTube Video/Photography Compatible With IPhone  Android Phones (Upgraded)",https://www.jumia.com.ng/generic-large-26cm-selfie-ring-light-with-tripod-stand-cell-phone-holder-for-live-streammakeup-led-camera-ringlight-for-youtube-videophotography-compatible-with-iphone-android-phones-upgraded-77755604.html,"₦ 12,000"
Hisonic Powerful Bluetooth Home Theatre - MS-6030 + DVD Player.,https://www.jumia.com.ng/hisonic-powerful-bluetooth-home-theatre-ms-6030-dvd-player.-45598194.html,"₦ 29,999"
Portable Projector Mini LED Projectors Full 3D HD 1080P HDMI USB,https://www.jumia.com.ng/portable-pocket-mini-led-projector-full-3d-hd-1080p-hdmi-uk-plug-generic-mpg1225053.html,"₦ 16,510"
LG Powerful XBOOM Home Theatre - 72B,https://www.jumia.com.ng/40watts-wireless-audio-streaming-hifi-xboom-lk72b-lg-mpg1576194.html,"₦ 32,600"
Infinity 19”INCH TV HD WITH 1YEAR WARRANTY - Promo Price,https://www.jumia.com.ng/19inch-tv-hd-with-1year-warranty-promo-price-infinity-mpg1576605.html,"₦ 26,081"
Enkor New Extra Bass Home Theater System With LED Display,https://www.jumia.com.ng/enkor-new-extra-bass-home-theater-system-with-led-display-69011354.html,"₦ 37,500"
DJECK 811 3.1 Bluetooth Speaker Plug U Disk Home Theater Black,https://www.jumia.com.ng/djeck-811-3.1-bluetooth-speaker-plug-u-disk-home-theater-black-76189997.html,"₦ 19,990"
Fingerprint Touch Earphone With Inbuilt Power Bank,https://www.jumia.com.ng/generic-fingerprint-touch-earphone-with-inbuilt-power-bank-81746329.html,"₦ 4,875"
Amani 43”4k UHD ANDROID LED TV+FREE WALL BRACKET-R,https://www.jumia.com.ng/amani-434k-uhd-android-led-tvfree-wall-bracket-r-81086923.html,"₦ 117,000"
Polystar 43 INCHES CURVE SMART ANDROID AVAILABLE PV-JP43CV2100BD,https://www.jumia.com.ng/polystar-43-inches-curve-smart-android-available-pv-jp43cv2100bd-76700481.html,"₦ 149,990"
W26+ Smartwatch  Series 6,https://www.jumia.com.ng/fashion-w26-smartwatch-series-6-70161105.html,"₦ 14,999"
Infinity 32'' Full HD LED TV New Arrival 2020 + Free Wall Bracket,https://www.jumia.com.ng/infinity-32-full-hd-led-tv-new-arrival-2020-free-wall-bracket-66898999.html,"₦ 68,499"
Wireless Bluetooth Headset With Mic BT4.1 Sports Headphone,https://www.jumia.com.ng/generic-wireless-bluetooth-headset-with-mic-bt4.1-sports-headphone-40086577.html,₦ 736
Lb8 Type C Earphone Headphones Bluetooth 5.1 Waterproof Touch Control Sport Headset Earbuds,https://www.jumia.com.ng/generic-lb8-type-c-earphone-headphones-bluetooth-5.1-waterproof-touch-control-sport-headset-earbuds-76633863.html,"₦ 4,249"
Will Share Bluetooth Home Theater System 2021 NEW,https://www.jumia.com.ng/will-share-bluetooth-home-theater-system-2021-new-77374093.html,"₦ 24,540"
Google Chromecast 4K HD 2.4G/5GHZ WiFi Receiver HDMI TV Streaming Device By Google Apple Android Phone,https://www.jumia.com.ng/google-chromecast-4k-hd-2.4g5ghz-wifi-receiver-hdmi-tv-streaming-device-by-google-apple-android-phone-75440857.html,"₦ 5,600"
Wireless Bluetooth Earphones HiFi Headset,https://www.jumia.com.ng/generic-wireless-bluetooth-earphones-hifi-headset-75989091.html,"₦ 3,199"
Hisense 40-inch A5100 LED HD TV,https://www.jumia.com.ng/hisense-40-inch-a5100-led-hd-tv-75873008.html,"₦ 120,000"
"Infinity 20""INCH INFINITY TV FULL HD+FREE HANGER WITH 1 YEAR WARRANTY",https://www.jumia.com.ng/infinity-20inch-infinity-tv-full-hdfree-hanger-with-1-year-warranty-81137434.html,"₦ 29,900"
Phone Vlog Video Kit With Height Adjustable Tripod,https://www.jumia.com.ng/generic-phone-vlog-video-kit-with-height-adjustable-tripod-71550710.html,"₦ 18,029"
Zealot Digital Display BLUETOOTH Headphones + Free Aux Cord,https://www.jumia.com.ng/zealot-digital-display-bluetooth-headphones-free-aux-cord-71259217.html,"₦ 6,540"
Mercury Maverick 650va UPS With AVR & Surge Control,https://www.jumia.com.ng/mercury-maverick-650va-ups-with-avr-surge-control-45072698.html,"₦ 12,945"
"Itel 32"" Inches A32100AE HD TV With Overvoltage Protection",https://www.jumia.com.ng/itel-32-inches-a32100ae-hd-tv-with-overvoltage-protection-78918782.html,"₦ 75,990"
Will Share Perfect Bluetooth Home Theater + Free LG DvD Player,https://www.jumia.com.ng/will-share-perfect-bluetooth-home-theater-free-lg-dvd-player-78090008.html,"₦ 28,950"
Sports Bluetooth Headset Earphone,https://www.jumia.com.ng/generic-sports-bluetooth-headset-earphone-71684026.html,"₦ 3,870"
Rechargable A11 Home Theater Subwoofer Bluetooth FM Speaker,https://www.jumia.com.ng/generic-rechargable-a11-home-theater-subwoofer-bluetooth-fm-speaker-66403281.html,"₦ 9,500"
LG 40W Bluetooth Audio Streaming HiFi Xboom LK72B,https://www.jumia.com.ng/lg-40w-bluetooth-audio-streaming-hifi-xboom-lk72b-45378213.html,"₦ 33,500"
10 Inch 3D Phone Screen Magnifier Amplifier Folding Design HD Video Magnifier 3d Glass Watch Movies Smartphone Stand,https://www.jumia.com.ng/generic-10-inch-3d-phone-screen-magnifier-amplifier-folding-design-hd-video-magnifier-3d-glass-watch-movies-smartphone-stand-66113731.html,"₦ 4,000"
Duravolt 1KVA Automatic Voltage Stabilizer(AVR) -1000watts Stabilizer,https://www.jumia.com.ng/1kva-automatic-voltage-stabilizeravr-1000watts-stabilizer-duravolt-mpg1576322.html,"₦ 12,399"
"Aluminium Tripod For Mobile And Mini Camera+1 Free Phone Holder,1 Free Bluetooth Selfie Remote",https://www.jumia.com.ng/aluminium-tripod-for-mobile-and-mini-camera1-free-phone-holder1-free-bluetooth-selfie-remote-79912075.html,"₦ 3,200"
"Infinity 40""INCHES FULL HD LED TV + Free Hanger & HDMI Wire-PROMO",https://www.jumia.com.ng/infinity-40inches-full-hd-led-tv-free-hanger-hdmi-wire-promo-72132501.html,"₦ 96,999"
Large 26cm Ring Light With 2.1 METER Light Stand,https://www.jumia.com.ng/generic-large-26cm-ring-light-with-2.1-meter-light-stand-65486446.html,"₦ 12,000"
Will Share Bluetooth Home Theater Sound God With Free Dvd Player,https://www.jumia.com.ng/will-share-bluetooth-home-theater-sound-god-with-free-dvd-player-77356869.html,"₦ 28,950"
A11Rechargeable Bluetooth Speaker,https://www.jumia.com.ng/generic-a11rechargeable-bluetooth-speaker-67050111.html,"₦ 9,790"
Bluetooth Earpiece Headset Bluetooth Earphones Neckband,https://www.jumia.com.ng/generic-bluetooth-earpiece-headset-bluetooth-earphones-neckband-69637009.html,"₦ 2,990"
"Hisense 50'' Smart UHD 4K TV+ Bluetooth, Netflix, YouTube & DSTV Now APP",https://www.jumia.com.ng/hisense-50-smart-uhd-4k-tv-bluetooth-netflix-youtube-dstv-now-app-77034629.html,"₦ 235,000"
Amazon Fire TV Stick 4K Ultra HD Streaming Device With Alexa Voice Remote Dolby Vision 2020 Release,https://www.jumia.com.ng/fire-tv-stick-4k-ultra-hd-streaming-device-with-alexa-voice-remote-dolby-vision-2020-release-amazon-mpg1611657.html,"₦ 29,700"
Infinix 32'' Inch  Smart Android  TV,https://www.jumia.com.ng/32-inch-smart-android-tv-with-air-mouse-bluetooth-functionscreen-mirrowing-infinix-mpg1576316.html,"₦ 116,400"
Home Theater Sound God With Free Dvd Player,https://www.jumia.com.ng/generic-home-theater-sound-god-with-free-dvd-player-71409372.html,"₦ 29,190"
Panoramic Camera Wireless Light Bulb Ip Camera Wifi 360 Degree Camera,https://www.jumia.com.ng/panoramic-camera-wireless-light-bulb-ip-camera-wifi-360-degree-camera-59037799.html,"₦ 11,950"
3.1 Ch Powerful Bluetooth Home Theatre System,https://www.jumia.com.ng/generic-3.1-ch-powerful-bluetooth-home-theatre-system-46731206.html,"₦ 24,600"
Wireless Ip Cctv Bulb Camera Wi-Fi Cctv Camera ,https://www.jumia.com.ng/generic-wireless-ip-cctv-bulb-camera-wi-fi-cctv-camera-66503935.html,"₦ 13,000"
Fingerprint Touch Earphone With Inbuilt Power Bank,https://www.jumia.com.ng/generic-fingerprint-touch-earphone-with-inbuilt-power-bank-77841661.html,"₦ 4,995"
Multipurpose Center Table Coffee Table Chair With Book Shelf Furniture (Nationwide Delivery),https://www.jumia.com.ng/generic-multipurpose-center-table-coffee-table-chair-with-book-shelf-furniture-nationwide-delivery-59896205.html,"₦ 28,500"
Dimmable 26cm Large Ring Light With Its 2.1m Tripod Stand To Capture Good Moments,https://www.jumia.com.ng/generic-dimmable-26cm-large-ring-light-with-its-2.1m-tripod-stand-to-capture-good-moments-65495276.html,"₦ 12,000"
Boseng 3.1Ch XBass Bluetooth Home Theatre System,https://www.jumia.com.ng/3.1ch-xbass-bluetooth-home-theatre-system-boseng-mpg1578829.html,"₦ 23,950"
3.1ch Powerful Bluetooth Powerful Home Theater Black HT-005,https://www.jumia.com.ng/generic-3.1ch-powerful-bluetooth-powerful-home-theater-black-ht-005-41805709.html,"₦ 22,990"
TECSUN Portable AM FM TV Sound World Band Radio Receiver,https://www.jumia.com.ng/generic-tecsun-portable-am-fm-tv-sound-world-band-radio-receiver-44267393.html,"₦ 2,500"
USB LCD Digital Audio Voice Recorder Dictaphone MP3 Player,https://www.jumia.com.ng/generic-usb-lcd-digital-audio-voice-recorder-dictaphone-mp3-player-43760888.html,"₦ 6,650"
Bluetooth Wireless Earphones With Charging Case,https://www.jumia.com.ng/generic-bluetooth-wireless-earphones-with-charging-case-64566791.html,"₦ 3,200"
Bluetooth Headset V-8 Ear-buds HD Stereo Noise Cancelling,https://www.jumia.com.ng/generic-bluetooth-headset-v-8-ear-buds-hd-stereo-noise-cancelling-56715889.html,"₦ 2,980"
AM FM Radio Portable Pocket Radio Digital Music Player,https://www.jumia.com.ng/generic-am-fm-radio-portable-pocket-radio-digital-music-player-65574404.html,"₦ 4,031"
"Infinity 20""INCH INFINITY TV FULL HD WITH 1 YEAR WARRANTY",https://www.jumia.com.ng/infinity-20inch-infinity-tv-full-hd-with-1-year-warranty-80943032.html,"₦ 28,900"
Fingerprint Touch BT 5.0 Earphones Wireless Stereo Headphone,https://www.jumia.com.ng/generic-fingerprint-touch-bt-5.0-earphones-wireless-stereo-headphone-77287118.html,"₦ 3,995"
Blue Gate UPS 653KVA  Elite Pro Backup,https://www.jumia.com.ng/ups-653kva-elite-pro-backup-blue-gate-mpg1578523.html,"₦ 16,940"
Realme Wireless Wireless Earbuds Bluetooth Headphones Earpiece Fingerprint Touch Control Earpôds 6D Stereo Bass Iphone Headset,https://www.jumia.com.ng/realme-wireless-wireless-earbuds-bluetooth-headphones-earpiece-fingerprint-touch-control-earpods-6d-stereo-bass-iphone-headset-65692644.html,"₦ 5,770"
LED Strip Lights 5M RGB Light Strip Waterproof Tape Lights,https://www.jumia.com.ng/generic-led-strip-lights-5m-rgb-light-strip-waterproof-tape-lights-69763036.html,"₦ 3,181"
Powerful Home Theatre With  Bluetooth +  DVD Player,https://www.jumia.com.ng/generic-powerful-home-theatre-with-bluetooth-dvd-player-41590730.html,"₦ 27,900"
Hisense 43″ Full High Definition LED SMART TV With WiFi - 43A4G,https://www.jumia.com.ng/hisense-43-full-high-definition-led-smart-tv-with-wifi-43a4g-82159696.html,"₦ 170,500"
Smart Watch Touchable Big Screen Fashion Android IOS Kid Men,https://www.jumia.com.ng/generic-smart-watch-touchable-big-screen-fashion-android-ios-kid-men-82957531.html,"₦ 3,500"
P47 IMPROVED 5.0 Wireless Bluetooth Stereo Foldable Headset,https://www.jumia.com.ng/generic-p47-improved-5.0-wireless-bluetooth-stereo-foldable-headset-72000957.html,"₦ 4,699"
"Energy 19""INCH Energy TV FULL HD LED/LCD PROMO PRICE WITH 1YEAR WARRANTY",https://www.jumia.com.ng/energy-19inch-energy-tv-full-hd-ledlcd-promo-price-with-1year-warranty-75950788.html,"₦ 28,890"
Will Share Super Bluetooth Home Theater+free DVD Player,https://www.jumia.com.ng/will-share-super-bluetooth-home-theaterfree-dvd-player-70966360.html,"₦ 40,809"
960 Mile Range Antenna TV Digital HD Skywire 4K Antena Digital Indoor HDTV 1080p,https://www.jumia.com.ng/generic-960-mile-range-antenna-tv-digital-hd-skywire-4k-antena-digital-indoor-hdtv-1080p-67869593.html,"₦ 3,290"
Jiepak JP-C1 Bluetooth Home Theater+DVD Player+free Power Surge,https://www.jumia.com.ng/jiepak-jp-c1-bluetooth-home-theaterdvd-playerfree-power-surge-68877384.html,"₦ 42,900"
Sada D-203 USB Wired Combination Speaker Computer Speaker,https://www.jumia.com.ng/sada-d-203-usb-wired-combination-speaker-computer-speaker-36339519.html,"₦ 6,415"
D20 Poshi Android And Apple Smart Waterproof Smartwatch,https://www.jumia.com.ng/generic-d20-poshi-android-and-apple-smart-waterproof-smartwatch-82902664.html,"₦ 3,500"
3Pcs/Set HD Clear LCD Screen Protector Films For DZ09 Bluetooth Smart Watch,https://www.jumia.com.ng/generic-3pcsset-hd-clear-lcd-screen-protector-films-for-dz09-bluetooth-smart-watch-77255019.html,"₦ 2,224"
3.1 Ch Powerful Bluetooth Home Theatre System,https://www.jumia.com.ng/generic-3.1-ch-powerful-bluetooth-home-theatre-system-46017377.html,"₦ 23,900"
4K Mini WiFi IP Camera Built-in Battery CCTV Wireless Micro Hidden Night Vision Home Monitor,https://www.jumia.com.ng/generic-4k-mini-wifi-ip-camera-built-in-battery-cctv-wireless-micro-hidden-night-vision-home-monitor-63839619.html,"₦ 8,029 - ₦ 11,329"
"Infinity 32"" Inches Full HD LED Tv + Free Wall Hanger & HDMI Wire",https://www.jumia.com.ng/infinity-32-inches-full-hd-led-tv-free-wall-hanger-hdmi-wire-67942195.html,"₦ 68,999"
A11 Home Theatre Bluetooth Fm Loudspeaker Outdoor/indoor,https://www.jumia.com.ng/generic-a11-home-theatre-bluetooth-fm-loudspeaker-outdoorindoor-71325441.html,"₦ 9,500"
"Infinity 43"" INCHES SMART FULL HD LED TV WITH 1 YEAR WARRANTY",https://www.jumia.com.ng/infinity-43-inches-smart-full-hd-led-tv-with-1-year-warranty-72117460.html,"₦ 128,490"
Mercury Maverick 650va UPS With AVR & Surge Control,https://www.jumia.com.ng/mercury-maverick-650va-ups-with-avr-surge-control-62287433.html,"₦ 12,950"
"Transparent Big Screen High Quality Home Electronics Television Transparent ''55"" Inches 4K TV Ultra-HD Smart LED TV (with 27 Months Official Warranty) - Black",https://www.jumia.com.ng/transparent-big-screen-high-quality-home-electronics-television-transparent-55-inches-4k-tv-ultra-hd-smart-led-tv-with-27-months-official-warranty-black-76707678.html,"₦ 208,000"
"Large 30CM Selfie Ring Light With Tripod Stand & Cell Phone Holder For Live Stream/Makeup, Led Camera Ringlight For YouTube Video/Photography Compatible With IPhone  Android Phones (Upgraded)",https://www.jumia.com.ng/generic-large-30cm-selfie-ring-light-with-tripod-stand-cell-phone-holder-for-live-streammakeup-led-camera-ringlight-for-youtube-videophotography-compatible-with-iphone-android-phones-upgraded-80302181.html,"₦ 13,500"
Wireless Bluetooth Stereo Headset,https://www.jumia.com.ng/generic-wireless-bluetooth-stereo-headset-75988438.html,"₦ 3,199"
Samsung Wireless Bluetooth Earbuds With Power Bank (gear Iconz),https://www.jumia.com.ng/samsung-wireless-bluetooth-earbuds-with-power-bank-gear-iconz-73574317.html,"₦ 7,500"
Andoer 42LED Ultra Bright LED Video Lights 42PCS Light Beads With Cold Shoe For Canon Nikon Sony Digital DSLR Cameras,https://www.jumia.com.ng/andoer-42led-ultra-bright-led-video-lights-42pcs-light-beads-with-cold-shoe-for-canon-nikon-sony-digital-dslr-cameras-71402108.html,"₦ 4,320"
10Inch LED Ring Light Professional Camera Tripod Mobile Phone Stand Studio Live Portable,https://www.jumia.com.ng/generic-10inch-led-ring-light-professional-camera-tripod-mobile-phone-stand-studio-live-portable-77833821.html,"₦ 6,590"
"Ring Light LED 10 Inches With Stand, Holder & Adapter LARGE 26CM",https://www.jumia.com.ng/generic-ring-light-led-10-inches-with-stand-holder-adapter-large-26cm-68144115.html,"₦ 14,999"
Bluetooth Home Theater System,https://www.jumia.com.ng/generic-bluetooth-home-theater-system-68971891.html,"₦ 24,530"
"3 In 1 6 Inches 3 Light Mode Desktop Adjustable Ring Light.Powered By USB Phone Charger,Laptop,Power Bank",https://www.jumia.com.ng/generic-3-in-1-6-inches-3-light-mode-desktop-adjustable-ring-light.powered-by-usb-phone-chargerlaptoppower-bank-76579533.html,"₦ 5,500"
GT08S Bluetooth Smart Wrist Watch With Sim For IPhone & Android,https://www.jumia.com.ng/generic-gt08s-bluetooth-smart-wrist-watch-with-sim-for-iphone-android-71336045.html,"₦ 7,999"
T55 Smartwatch,https://www.jumia.com.ng/generic-t55-smartwatch-71339855.html,"₦ 11,000"
Qasa Rechargeable Fan Replacement Battery 12V 4.5Ah (Pin Type),https://www.jumia.com.ng/qasa-rechargeable-fan-replacement-battery-12v-4.5ah-pin-type-45424949.html,"₦ 5,890"
Smart Watch Bluetooth Call  Waterproof Stainless Steel Smartwatch For Android And IPhone,https://www.jumia.com.ng/fashion-smart-watch-bluetooth-call-waterproof-stainless-steel-smartwatch-for-android-and-iphone-77966858.html,"₦ 14,490"
3.1 Super Sound Bluetooth Home Theater 2021,https://www.jumia.com.ng/generic-3.1-super-sound-bluetooth-home-theater-2021-77356420.html,"₦ 36,690"
Mercury Maverick 850va UPS With AVR & Surge Control,https://www.jumia.com.ng/mercury-maverick-850va-ups-with-avr-surge-control-62287438.html,"₦ 16,999"
Fingerprint Touch Bluetooth 5.0 Earphones Wireless 4D Stereo Headphones,https://www.jumia.com.ng/generic-fingerprint-touch-bluetooth-5.0-earphones-wireless-4d-stereo-headphones-65302282.html,"₦ 2,540"
Tedber Sound Bar With Woofer- Wireless Bluetooth Speaker & Soundbar - Sr100plus,https://www.jumia.com.ng/tedber-sound-bar-with-woofer-wireless-bluetooth-speaker-soundbar-sr100plus-80319059.html,"₦ 27,000"
"Infinity 50"" INCH SMART Full HD LED 4K SCREEN TV - PROMO PRICE",https://www.jumia.com.ng/infinity-50-inch-smart-full-hd-led-4k-screen-tv-promo-price-72213253.html,"₦ 181,000"
IPhone Charger 20W USB Type C To IPhone 12 /11/X /Pro Max Fast Charger,https://www.jumia.com.ng/generic-iphone-charger-20w-usb-type-c-to-iphone-12-11x-pro-max-fast-charger-76823245.html,"₦ 5,600"
Fingerprint Touch BT 5.0 Earphones Wireless Stereo Headphone,https://www.jumia.com.ng/generic-fingerprint-touch-bt-5.0-earphones-wireless-stereo-headphone-76184094.html,"₦ 3,995"
Wireless stereo Bluetooth Earpod_ Sport Stereo Sound Touch Control,https://www.jumia.com.ng/wireless-stereo-bluetooth-earpod-sport-stereo-sound-touch-control-82760295.html,"₦ 5,099"
"Light Box Studio Photo, Photography Shooting Light Tent + 5 Backdrops",https://www.jumia.com.ng/generic-light-box-studio-photo-photography-shooting-light-tent-5-backdrops-77265343.html,"₦ 3,980"
V380 Wireless Camera Network Wifi Camera Low Light Level Night Vision Camera Black,https://www.jumia.com.ng/generic-v380-wireless-camera-network-wifi-camera-low-light-level-night-vision-camera-black-64525889.html,"₦ 6,480"
5-in-1 Photography Reflector Light Reflectors For Photography MultiDisc Photo Reflector Collapsible,https://www.jumia.com.ng/generic-5-in-1-photography-reflector-light-reflectors-for-photography-multidisc-photo-reflector-collapsible-61928926.html,"₦ 3,480 - ₦ 4,990"
"Hisonic 20""INCHES FULL HD LED TV NEW 2021 1Year Warranty",https://www.jumia.com.ng/hisonic-20inches-full-hd-led-tv-new-2021-1year-warranty-41475657.html,"₦ 29,000"
Fingerprint Touch Bluetooth 5.0 Earphones Wireless 4D Stereo Headphones,https://www.jumia.com.ng/generic-fingerprint-touch-bluetooth-5.0-earphones-wireless-4d-stereo-headphones-65433870.html,"₦ 2,520"
5m HD HDMI Cable High Speed /Ethernet V1.4 4K 3D,https://www.jumia.com.ng/generic-5m-hd-hdmi-cable-high-speed-ethernet-v1.4-4k-3d-67070056.html,"₦ 2,440"
Wireless Bluetooth Earbud With Display Bluetooth Earphone,https://www.jumia.com.ng/generic-wireless-bluetooth-earbud-with-display-bluetooth-earphone-71683886.html,"₦ 4,500"
Anycast HDMI M9 PLUS HD 1.2GHZ WiFi Dual Frequency Wireless HDMI TV Same Screen Receiver Fit For Apple Tv Android Tv Mobile Screen Cast,https://www.jumia.com.ng/hdmi-m9-plus-hd-1.2ghz-wifi-dual-frequency-wireless-hdmi-tv-same-screen-receiver-fit-for-apple-tv-android-tv-mobile-screen-cast-anycast-mpg1595287.html,"₦ 4,500"
Wireless Bluetooth Earphones Cordless Sport Headset With Microphone,https://www.jumia.com.ng/generic-wireless-bluetooth-earphones-cordless-sport-headset-with-microphone-64176672.html,"₦ 1,999"
3110 Compact Portable Photography Camera Tripod Stand With Holder Control,https://www.jumia.com.ng/generic-3110-compact-portable-photography-camera-tripod-stand-with-holder-control-67207811.html,"₦ 5,800"
Sunglasses Bluetooth  Glasses Earphones B,https://www.jumia.com.ng/generic-sunglasses-bluetooth-glasses-earphones-b-65734695.html,"₦ 3,950"
Bluetooth Call Smartwatch Heart Rate Monitoring,https://www.jumia.com.ng/generic-bluetooth-call-smartwatch-heart-rate-monitoring-72001662.html,"₦ 7,590"
Dstv Explora Remote Replacement,https://www.jumia.com.ng/dstv-explora-remote-replacement-dstv-mpg1237202.html,"₦ 1,390"
Digital Optical Audio Cable ,https://www.jumia.com.ng/generic-digital-optical-audio-cable-66016543.html,"₦ 2,395"
Gotv REMOTE CONTROL FOR GoTV DECODER,https://www.jumia.com.ng/gotv-remote-control-for-gotv-decoder-71813725.html,"₦ 1,339"
Lithium Battery Charger  - 4 Slot Multifunctional Intelligent Universal USB Charging Stand,https://www.jumia.com.ng/generic-lithium-battery-charger-4-slot-multifunctional-intelligent-universal-usb-charging-stand-65429632.html,"₦ 3,400"
